Film,Rating,Year,Budget,Actor,Director,Writer,Popularity
2958325,4.2,2004,57000000,5.517844903440827,6.066666603088379,4.753666564623515,1
2958338,7.1,1974,4000000,6.76612472563234,7.333333174387614,7.224999904632568,1
2958395,3.6,2002,7000000,5.456451961142999,4.959999942779541,4.491666595141092,1
2958422,7.8,2012,10548200,7.075793745971862,6.75,6.75,1
2958481,6.8,1971,777000,6.732002945976151,7.149999976158142,6.744444412655301,1
2958746,4.6,2002,20000000,4.773616934076268,4.599999904632568,4.824999928474426,1
2958801,7.3,2004,209387.1,7.1083388443031,7.140000057220459,7.300000190734863,1
2958999,3.5,2001,7000000,4.761025261209597,4.659999942779541,3.5,1
2959294,6.5,2012,980627.2,6.392979799376594,6.5,6.5,1
2959301,6.3,2007,5000000,6.6994806145176735,6.0733334223429365,6.463333495457968,1
2960454,6.5,1946,2841000,6.95326280048584,6.847222182485793,6.812500029802322,0
2960508,7.5,2000,2100316,7.175333335664537,7.3666666348775225,7.3666666348775225,1
2960591,5.2,2012,3000000,5.610840288673386,5.199999809265137,5.199999809265137,1
2960689,5.3,2007,2600000,5.6369835910061505,5.175000071525574,5.616666793823242,1
2961371,5.8,1994,27000000,5.905350570947038,6.142857142857143,6.050000190734863,1
2961445,5.6,2003,80000000,6.079000518871426,6.811111079321967,6.444444364971584,1
2961655,6.3,1996,45000000,6.240564308721755,6.025000095367432,6.210000133514404,0
2961679,6.5,1987,11000000,6.596420443896606,6.383333325386047,6.687499940395355,1
2962397,6.6,2000,75000000,6.315788760210762,6.6238094965616865,6.3438094729468935,0
2962417,7.3,1953,1805000,7.215916545296831,7,7.330208420753479,0
2962421,5.9,1996,13000000,6.1067184956297496,5.900000095367432,6.150000035762787,0
2962422,7.7,1997,200000000,7.160637677542819,7.783333381017049,7.833333333333333,1
2962965,6.4,2007,34000000,6.364639102169438,6.400000095367432,6.277777817514207,0
2963333,7.5,1955,2500000,7.397825259309801,7.529411764705882,7.521428516932896,1
2963400,6.8,1995,20000000,6.6374223364597,6.888888888888889,6.333333492279053,1
2963712,8.4,1962,2000000,7.599205224430969,7.333333333333333,7.474999666213989,1
2963735,7.2,2001,1530000,7.198015684173221,7.199999809265137,7.199999809265137,0
2963844,7.2,1985,6000000,6.85051502683978,6.755555470784505,6.424999952316284,1
2964190,6.3,2012,19658800,6.338046553652123,7.158064519205401,7.096874997019768,1
2964265,7.7,1967,640000,7.486873287306094,7.549999952316284,7.662499904632568,1
2965691,5,2014,21000000,5.240964934859026,5,4.700000007947287,1
2966271,6.9,1980,3000000,6.8123914806856565,6.900000095367432,6.900000095367432,0
2966277,6.8,1963,1000000,6.949917293640381,6.5000001192092896,6.800000190734863,0
2966401,7.1,2005,6142600,6.980555468909496,6.099999904632568,7.099999904632568,1
2966592,7.4,2011,1156400,7.400000095367432,7.400000095367432,7.400000095367432,1
2966624,5.3,2001,11000000,5.661846014666062,5.300000190734863,5.800000071525574,1
2966666,5.6,2010,1626884.1,5.823596416544497,5.599999904632568,5.599999904632568,1
2968035,4.9,2007,4200000,5.3275721264696045,4.900000095367432,4.900000095367432,1
2968044,5,2010,48000000,5.491646899892825,5.266666571299235,5.6324074268341064,1
2968097,7.4,1982,22000000,6.984771260858876,6.483333349227905,7.018750001986821,1
2968176,4,1995,6000000,4.68297499821357,4,4,1
2968223,6.8,1986,15000000,6.514457020326494,6.8181819482283155,5.744444529215495,1
2968438,6.3,1969,4000000,6.617935675032322,7.529411764705882,6.750000095367431,1
2968603,7.4,1999,15129500,7.275707460005576,7.674999952316284,7.674999952316284,0
2968647,7.5,1970,25000000,7.288303656231257,7.322222259309556,7.558611141310799,0
2968908,5.2,2009,1059065,5.521590785049376,5.199999809265137,5.199999809265137,1
2969165,3.9,2004,40000000,4.8466363578941705,4.8500001430511475,4.8500001430511475,1
2969182,6.6,2003,2775360,6.719917505870372,6.599999904632568,6.599999904632568,1
2969188,5.5,2005,9251200,5.684142859209151,6.200000047683716,6.200000047683716,1
2969192,6.9,1998,1156400,6.829952440034775,6.200000047683716,6.200000047683716,1
2969588,7.5,1990,65000000,6.9343690428396405,6.837499976158142,6.552142885526021,1
2969590,6.3,2012,125000000,6.244318201475428,6.8500001430511475,6.541071488554515,1
2969981,7.6,2011,4832010,7.453470677399204,7.599999904632568,7.024999976158142,1
2970085,8.2,1958,829000,7.718414417777451,8.099999904632568,7.8499998887379965,0
2970132,6.5,2011,5000000,6.3063702104953325,6.5,6.5,0
2970926,6.2,2011,75000000,6.2488541376734945,6.327272675254128,6.045833200216293,1
2970961,4.3,2001,90000000,5.355895245065339,5.300000071525574,5.083333492279053,1
2971130,8.3,1995,30000000,7.400374623100421,7.4,7.020544250806172,0
2971132,7.9,1999,90000000,7.048562315341523,7.600000031789143,7.748095302354721,0
2971526,6.5,2010,6500000,6.588525627515255,6.5,6.5,0
2971767,7.7,2000,48000000,6.972772149871934,6.705263137817383,6.524999976158142,1
2972138,7.3,2009,5000000,7.250490375593597,7.300000190734863,7.300000190734863,1
2972142,7.3,2006,4176235,7.248809700920469,7.300000190734863,7.300000190734863,1
2972415,7.7,2001,45000000,7.041285157760726,7.019999885559082,6.983333349227905,1
2972515,8.2,1996,3500000,7.619359994055045,7.414285659790039,7.304999899864197,1
2972531,7,2008,22000000,6.663449896236822,7,6.700000047683716,1
2972709,4.2,1998,4000000,5.072542620737568,4.199999809265137,4.199999809265137,1
2972726,6.2,1984,400000,6.225605775553666,6.199999809265137,6.199999809265137,1
2972898,7.5,2005,1000000,6.918189065137918,7.5,7.5,1
2973072,7.2,2007,150000000,6.622178857219855,6.563636389645663,6.666666643960135,1
2973081,6,2014,210000000,6.152965114568878,6.563636389645663,6.162499964237213,1
2973083,6.3,2011,195000000,6.330046921280926,6.563636389645663,6.162499964237213,1
2973091,6,2009,200000000,6.171273875000671,6.563636389645663,6.520833330495017,1
2973414,6.3,2005,32000000,6.256215194909642,6.46666685740153,6.468279532206956,1
2973416,6,2008,34692000,6.188653204768672,6.233333428700765,6.468279532206956,1
2973679,6.7,2008,15000000,6.79113972735939,6.974999904632568,6.699999809265137,1
2973746,6.8,1956,4000000,6.817489640969856,7.166666666666667,6.819824695587158,1
2973786,6.2,2002,30000000,6.226570281953564,6.1499998569488525,6.199999809265137,1
2973993,5.6,1970,25000,5.815686200958451,5.733333269755046,5.733333269755046,1
2974409,7.6,2003,1800000,7.599999904632568,7.599999904632568,7.599999904632568,1
2974846,7,2002,140000000,6.688534843333514,7.2499998807907104,6.974259239655954,0
2974849,3,2007,10000000,3.6226190507411955,3,3,1
2975112,7.2,1996,1300000,6.787899968475238,7.199999809265137,7.199999809265137,1
2975263,7.2,1990,11000000,6.555089795798842,5.466666618982951,7.199999809265137,1
2976069,7.2,1999,450000,6.903044733044865,6.199999809265137,7.199999809265137,0
2976329,6,2002,12000000,6.14931502251121,6,6,1
2977393,4.2,1986,1100000,5.351813070600954,4.699999809265137,4.0333331823349,1
2977398,2.6,1990,200000,2.878260785254879,2.5999999046325684,2.5999999046325684,1
2977433,7,2010,2632113.3,6.902777777777778,7,7,1
2977471,6.2,1996,350000,6.229883290833187,5.974999904632568,6.247407316720044,1
2977495,6.8,1982,17000000,6.561227095595774,6.800000190734863,6.800000190734863,1
2977529,5.3,1989,18000000,5.737119580443051,5.950000047683716,5.333333492279053,1
2977611,8.1,2007,4000000,7.890476499994596,8.100000381469727,8.094444778230455,1
2977671,7,2008,92000000,6.444126854546323,7,6.888888888888889,1
2977897,8.2,1932,519706,7.71684206692796,7.75,7.577777703603108,1
2977960,7.3,2008,900000,7.322222391764323,7.300000190734863,,0
2978091,7.2,2004,175000000,6.763597436274935,6.883333285649617,7.349999964237213,1
2978191,6.7,2008,2000000,6.339471653684393,6.699999809265137,6.699999809265137,1
2978367,6.5,1999,55000000,6.463219531011048,7.055555582046509,6.254166702429454,1
2978415,7.7,2010,38000000,7.056721871829063,7.50769226367657,7.490476108732678,0
2978549,8,1993,13000000,6.74151053084,6.8181819482283155,7.330555571450128,1
2978779,7.7,1990,700000,7.292036223671654,7.199999809265137,7.199999809265137,1
2978867,5.7,2005,9000000,6.0097425933060675,5.666666507720947,5.8999998569488525,1
2978989,5.6,2012,1000000,5.711805504229335,5.599999904632568,5.599999904632568,1
2980144,6.7,2002,15000000,6.55935266947326,6.566666603088379,6.776190326327369,1
2980371,7.4,1992,400000,7.162698495955694,7.166666587193807,7.224999964237213,1
2980545,7.1,2008,2486260,7.099999904632568,7.099999904632568,7.099999904632568,1
2980658,6.7,1999,312000,6.470076174090661,7.199999809265137,6.949999809265137,1
2980695,7,2008,1850240,6.841569446315842,6.774999976158142,6.786666679382324,1
2980936,7.8,1955,9073799.44227,7.7945456418124115,7.800000190734863,7.800000190734863,0
2981074,6.5,2013,135000000,6.524071729042702,6.5,6.6333333651224775,0
2981100,4.7,1997,71000000,5.674333031343168,4.699999809265137,4.699999809265137,1
2981175,7.4,1973,0.1504699,7.33000009059906,7.400000095367432,7.100000083446503,1
2981226,5.9,1982,3200000,6.023653887326901,5.340000057220459,5.900000095367432,1
2981262,7.2,1973,419520,7.185565329910744,6.837499976158142,7.287499904632568,1
2981389,6.1,2007,500000,6.272074881851128,6.099999904632568,6.099999904632568,1
2981701,7.2,2013,6110648.88,7.119791515171528,7.3999998569488525,7.0999998516506615,1
2981799,7,2008,6290816,6.950510202621927,7.199999968210856,7.1333333121405715,1
2982447,7.3,1996,5000000,6.924878517022528,7.25,7.2325000882148744,1
2982488,8.1,1995,29000000,7.264445666181631,7.462499916553497,7.660000292460123,1
2982712,5.2,2008,37000000,5.508968059874786,6.259999942779541,5.299999952316284,1
2982788,6.5,1983,10000000,6.502837915541881,6.588129092443299,6.775584434843682,1
2982790,6.9,1977,6200000,6.875511557108847,7.460000038146973,6.933333396911621,1
2982853,7.3,1999,500000,6.477466050094487,6.666666825612386,6.666666825612386,1
2982874,7.2,1992,10000000,6.8199326113276735,7.330000019073486,7.029166539510091,1
2982899,6.7,1997,3300000,6.754005687023,6.5,6.699999809265137,1
2982999,5.9,1988,15000000,6.2116524691667125,5.866666687859429,5.798541656136512,1
2983048,6.4,2003,350000,6.2640253472186265,6.400000095367432,6.745454614812678,1
2983093,5.2,2004,50000000,5.7933806505567444,6.975000023841858,5.349999904632568,1
2983245,6.2,1996,92000000,6.270937749373275,6.066666603088379,6.383333206176758,1
2983289,4.9,2011,7000000,5.448363747262308,6.92941177592558,7.093333371480306,1
2983449,6,2001,6000000,5.8759055244880996,6,5.9666666984558105,1
2983656,6.2,2005,20000000,6.142470159770417,6.53333322207133,6.666666507720947,0
2983659,7.6,1967,4000000,7.447298854413303,7.266666571299235,7.3666666348775225,1
2983938,7.1,2008,12000000,6.8318334867423465,6.7600000381469725,6.7833333015441895,1
2984364,5.9,1964,65000,5.9270834227403,5.475000023841858,5.450000047683716,1
2984464,6.6,2006,2400000,6.495564321571766,6.599999904632568,6.599999904632568,1
2984612,7.3,1971,850000,7.2026341458367344,6.900000095367432,7.233333468437195,1
2984934,6.6,2005,982132.8328,6.538072843849659,6.774999976158142,6.3999998569488525,0
2985365,7.6,2008,2500000,7.458666585286458,7.549999952316284,7.266666571299235,1
2985795,6.6,2000,62000000,6.5607283576096025,6.600000063578288,6.699999994701809,0
2985827,3.1,2012,2500000,3.796128204005923,3.5,3.0999999046325684,1
2985901,6.5,1998,60000000,6.494018395124076,6.433333396911621,6.135000085830688,1
2986801,7,1989,5000000,6.791017239672993,7,7,1
2987105,7.1,1997,2700000,6.6254761304174155,7.1499998569488525,7.1499998569488525,1
2987139,8,2014,340788,8.006666681501601,8,8,1
2987684,7.1,1972,1200000,6.928954511017195,7.460000038146973,7.099999904632568,0
2988547,6.5,2011,4163040,6.496212115793517,6.5,6.5,1
2988781,6.5,2012,17346000,6.501574904968343,5.400000095367432,5.525000095367432,1
2989641,5.7,1990,100000,5.937499855245862,6.049999952316284,5.483333190282186,1
2989647,6.3,1975,2090336.5,6.5175993079798555,7.070000076293946,7.022222306993272,0
2989861,7.4,1996,5113338,7.137112377448515,7.500000095367431,7.2833334128061935,1
2990006,7.7,2004,47000000,7.247679386944425,7.416666587193807,7.6133331934610995,0
2990265,6.7,2011,28910000,6.573807145667677,6.5,6.699999809265137,0
2990614,7.9,2009,13876800,7.739888968644317,7.500000095367431,7.400000059604645,1
2992235,4.9,2006,26000000,5.3976098068040095,6.166666666666667,4.900000095367432,1
2992822,7.2,2012,2000000,6.90974333647973,7.199999809265137,7.199999809265137,1
2992842,7.2,1947,5000000,7.287563988771175,7.3199999809265135,7.204999947547913,0
2993030,5.6,2003,823050,5.636159754635995,6.049999952316284,6.049999952316284,1
2993334,6.4,1992,35000000,6.330651793058248,6.414285796029227,5.800000095367432,1
2993337,5.4,1995,60000000,5.726238268502787,5.775000095367432,5.883333412806192,1
2993369,6.5,2000,25000000,6.5001746447853845,5.8,6.558333343929715,1
2993633,6.6,1997,1000000,6.657671880217457,6.599999904632568,6.599999904632568,1
2993704,6.7,2003,18000000,6.629761700285871,6.699999809265137,6.379999876022339,1
2993832,5.8,2002,25000000,5.944602336657533,5.539999961853027,6.367499959468842,1
2993926,8.2,1995,14000000,7.924248206693362,7.799999952316284,7.9999998807907104,0
2994003,6.3,1995,6500000,6.295227081568812,6.705263137817383,6.458333452542623,1
2994135,7,2003,22000000,6.718197183885514,6.8500001430511475,6.600000031789143,1
2994146,6.4,2012,70000000,6.2235544570223995,6.25,6.44444448153178,1
2994149,6.8,2006,50000000,6.562809949773446,6.8500001430511475,6.600000031789143,1
2994152,6.6,2009,35000000,6.702070840276272,6.599999904632568,6.599999968210856,1
2994209,6.1,2002,20000000,6.107013765541074,6.3900000095367435,6.131249940395355,0
2994212,7.1,2006,4100000,6.339721114917469,6.574999928474426,6.353333258628845,0
2994213,7.5,2010,3000000,6.188724100258615,6.574999928474426,6.699999928474426,0
2994582,7.4,1964,120000,7.251851920728331,7.377777841356066,7.377777841356066,1
2994683,6.7,2001,4408050,6.656078281589583,7.166666666666667,6.933333237965902,1
2995139,6.6,2011,6707120,6.58437490860621,6.599999904632568,6.599999904632568,1
2995159,6.4,2007,6500000,6.464141487728613,6.400000095367432,6.475000023841858,1
2995390,6.7,2002,50000000,6.581458462036867,6.460000038146973,6.816666569028581,1
2995508,5.9,1996,18000000,5.9483972114434644,6.539999961853027,5.900000095367432,1
2995955,7.7,2006,15000000,7.208698805774364,7.6,7.699999809265137,1
2996166,5.9,1992,23000000,6.1415096077738145,6.487500071525574,5.640000057220459,1
2996169,5,2012,11500000,5.466794210819252,4.75,5.274285738808769,1
2996349,6.5,2006,3700000,6.342657283815266,6.849999904632568,6.5,1
2996352,6.9,2011,30000000,6.793583669977742,6.600000063578288,6.900000095367432,1
2997361,4.9,2004,20000000,5.530814779653179,5.75,4.900000095367432,1
2997364,6.8,2010,100000000,6.546895707965583,6.8181819482283155,6.414285796029227,1
2997606,7.1,2010,15000000,6.58465904427677,6.3666666348775225,6.849999904632568,1
2997624,6,2007,15000000,5.945681532755159,6,6.362500011920929,1
2998823,6.2,2008,35000000,6.278202472442115,6.875,6.088888751135932,1
2999105,8.3,2009,175000000,7.548550195929598,8.300000190734863,8.238888992203606,0
2999296,6,1996,60000000,6.263373903610395,6.5333333015441895,6.166666666666667,1
2999387,7.5,2009,25000000,7.204992908056233,7.25,7.316666682561238,1
2999508,7.5,2007,835247,7.5,7.5,7.5,0
2999817,6.4,2012,60000000,6.2278350809007685,6.400000095367432,6.344444539811875,1
2999890,6.7,1974,3000000,6.7919684349472025,6.699999809265137,6.699999809265137,1
3000085,5.2,2011,3000000,5.472222098597774,5.199999809265137,5.199999809265137,1
3000132,4,2000,15000000,5.0380762285232645,4,5.221666693687439,1
3000406,5.9,2006,1814703.24,5.9462084186077115,5.900000095367432,6.899999936421712,1
3000781,6.8,1980,8000000,6.648015870827394,7.160000038146973,7.15982147199767,1
3001214,4,2010,45000000,4.371207585115871,6.533333460489909,5.583333412806193,0
3001656,8.3,1974,500000,8.232716221868255,8.300000190734863,8.300000190734863,0
3002129,6.2,2007,19000000,6.068057408519001,6.4999998807907104,5.949999809265137,1
3002833,4.6,2001,29000000,5.076998004681663,4.599999904632568,5.066666571299235,1
3002869,5.8,2010,52000000,5.942591865321796,5.862500011920929,6.000000052981907,1
3002984,7.3,1986,6224240,7.177619188340674,7.300000190734863,7.300000190734863,0
3002999,5.6,2005,35000000,5.990717224544899,5.599999904632568,5.599999904632568,0
3003053,7.1,2008,75000000,6.827737693656692,7.166666587193807,7.029999923706055,0
3003108,6.3,1983,350000,6.328870083371653,6.5,6.300000190734863,1
3003132,7,2006,6000000,6.945793653669812,7,7.000000022706531,1
3003153,5.8,1967,5000000,6.138537704232054,6.366666793823242,5.844444592793782,0
3003279,8,2008,1500000,7.878571442195347,7.299999952316284,7.299999952316284,0
3003413,5.8,1986,3300000,5.89144109007385,5.650000095367432,6.100000095367432,1
3003518,4.4,1995,20000000,5.1647521714169695,6.116666674613953,4.90000007947286,1
3003585,6.1,1998,20000000,6.224565782753384,6.607692278348482,5.774999976158142,1
3003612,3.5,2010,20000000,4.278207542954108,2.7166666388511658,3.644444372918871,1
3003622,3.3,2005,5000000,3.585714249383835,3.299999952316284,3.299999952316284,1
3003654,5.1,2012,16000000,5.73735800188056,6.03333322207133,5.699999928474426,1
3003726,7.2,2003,1187622.8,7.104487004952554,7.066666603088379,7.066666523615519,1
